,,,,,,Process name,Case2: STRAP,Landfill (film) - SI units,"market for ethylene glycol | ethylene glycol | APOS, S","market for nylon 6 | nylon 6 | APOS, S","market for polyethylene, linear low density, granulate | polyethylene, linear low density, granulate | APOS, S","market group for electricity, medium voltage | electricity, medium voltage | APOS, S","market group for heat, district or industrial, natural gas | heat, district or industrial, natural gas | APOS, S","market group for tap water | tap water | APOS, S",STRAP (SI units)
,,,,,,Product name,multilayer film,multilayer film waste,ethylene glycol,nylon 6,"polyethylene, linear low density, granulate","electricity, medium voltage","heat, district or industrial, natural gas",tap water,multilayer film waste
,,,,,,Multi-Output process,false,false,false,false,false,false,false,false,false
,,,,,,UUID,3a017a81-50f7-4a19-b71c-106d1b57115e,36e9153c-f08a-4edf-8aae-80eef6f20e3d,4052f31f-cd94-4b86-b075-210914586a0f,d16b5d3f-b5e4-45b6-9a04-23cde05220c0,ff4734a5-a4a6-4960-bfbd-febae7a64f65,759b89bd-3aa6-42ad-b767-5bb9ef5d331d,1125e767-7b5d-442e-81d6-9b0d3e1919ac,c5adb1fb-872e-4446-a3bb-c4b61aa4bd45,36e9153c-f08a-4edf-8aae-80eef6f20e3d
,,,,,,Infrastructure product,false,false,false,false,false,false,false,false,false
,,,,,,Process location,,,GLO,RoW,GLO,US,GLO,GLO,
,,,,,,Process category,Z10: REMADE LCA paper,Z2: REMADE,"201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics","201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics","201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics","351:Electric power generation, transmission and distribution",353:Steam and air conditioning supply,"360:Water collection, treatment and supply",Z2: REMADE
,,,,,,Process sub category,,,2011:Manufacture of basic chemicals,2013:Manufacture of plastics and synthetic rubber in primary forms,2013:Manufacture of plastics and synthetic rubber in primary forms,"3510:Electric power generation, transmission and distribution",3530:Steam and air conditioning supply,"3600:Water collection, treatment and supply",
,,,,,,Product/Service unit,,,,,,,,,
UUID,Category,Sub category,Elementary flowname,Elementary flow location,Unit,,,,,,,,,,
2a8ea9a3-aef4-4e61-9ed2-2977af3e7a70,Emission to air,low population density,"Methane, from soil or biomass stock",,kg,,,9.44074E-10,,,,,,,
9541a975-800f-4fed-9edf-28f6e411a015,Emission to air,low population density,"Methane, from soil or biomass stock",,kg,,,,1.75583E-07,2.49806E-08,1.04514E-07,7.83803E-08,3.39175E-10,1.63562E-10,
ed63abd0-7cc6-4825-8759-b367e560fe95,Emission to air,low population density,"Methane, monochloro-, R-40",,kg,,,6.80038E-11,2.3401E-08,4.66519E-10,1.01585E-08,1.59522E-08,1.18083E-11,1.40922E-11,
18ea247b-edc2-43fe-89bd-cedd04102bcc,Emission to air,unspecified,"Methane, monochloro-, R-40",,kg,,,1.90619E-12,5.75733E-10,1.27995E-11,2.63285E-10,1.78781E-09,4.45669E-13,7.30922E-13,
5c97dd6c-aaa5-4477-aaf8-dbd0674499c4,Emission to air,high population density,"Methane, tetrachloro-, R-10",,kg,,,7.31471E-12,2.36916E-09,5.39326E-09,7.68701E-09,5.69936E-10,3.01731E-12,9.7087E-12,
86d12e70-0c64-4ecf-ba52-114fa0c5d402,Emission to air,unspecified,"Methane, tetrachloro-, R-10",,kg,,,1.95136E-12,1.33792E-10,3.4585E-12,4.34844E-09,1.96533E-11,4.82841E-13,8.76072E-14,
9a366c85-61a0-48bd-8af0-a2a96b327bc1,Emission to water,unspecified,"Methane, tetrachloro-, R-10",,kg,,,1.24075E-14,8.32916E-13,2.15753E-14,2.77973E-11,4.33521E-14,9.48827E-16,5.27471E-16,
dfe1da1e-7756-4f7e-a393-6d5e2342a962,Emission to air,high population density,"Methane, tetrafluoro-, R-14",,kg,,,1.59534E-12,1.20649E-11,1.64948E-12,2.13767E-11,1.1666E-11,8.56664E-13,4.75558E-14,
33681770-a0e1-4ce8-93c3-941fd607fa5f,Emission to air,unspecified,"Methane, tetrafluoro-, R-14",,kg,,,1.27045E-10,6.40934E-08,2.6158E-09,4.22262E-08,3.64915E-09,9.5502E-11,9.62995E-12,
33a69662-583b-45b8-8cb9-94f59fca9133,Emission to air,high population density,"Methane, trichlorofluoro-, CFC-11",,kg,,,7.35202E-15,3.83837E-12,1.00961E-13,2.62524E-12,2.2493E-12,4.54117E-15,2.51313E-15,
8f87dcf1-0177-4d62-bea0-a5dd8647ef8c,Emission to air,high population density,"Methane, trifluoro-, HFC-23",,kg,,,2.14404E-12,1.11488E-09,2.9274E-11,7.60486E-10,6.75301E-10,1.31595E-12,7.35342E-13,
6f3fd3ca-1340-421a-9149-98a21c102041,Emission to air,high population density,Methanesulfonic acid,,kg,,,1.34337E-14,2.99889E-12,2.74295E-13,1.61079E-12,5.36466E-13,3.48258E-15,2.69525E-15,
f873299d-0675-4fdc-ad01-c5a4b951b583,Emission to air,high population density,Methanol,,kg,,,7.99729E-10,2.63301E-07,6.23696E-09,2.49082E-07,2.35383E-08,2.07531E-10,1.64436E-10,
1d2439de-751b-469a-ba3e-fda8fe9802b2,Emission to air,low population density,Methanol,,kg,,,1.8817E-09,1.08082E-07,1.47333E-08,7.27179E-06,4.06713E-08,5.11769E-10,1.75014E-10,
0ebdb68a-f50d-4b0c-ad4b-3a1104d8b454,Emission to air,unspecified,Methanol,,kg,,,2.97668E-09,5.79238E-08,8.31856E-09,1.54821E-05,1.01233E-08,3.02314E-10,6.90507E-11,
9d9e8c2a-645e-4a88-bfcf-3b100b09196b,Emission to water,ocean,Methanol,,kg,,,2.89375E-11,5.77896E-09,1.77354E-10,7.50813E-09,3.1161E-10,3.47741E-09,6.78443E-12,
e1b4f61b-e191-4c48-852b-58b11b2245eb,Emission to water,surface water,Methanol,,kg,,,2.3914E-10,1.03938E-07,2.03433E-09,1.04211E-06,3.47664E-09,4.4996E-11,1.70985E-11,
ee2c5c6c-ff01-4151-8332-d4bf1508c759,Emission to water,unspecified,Methanol,,kg,,,7.45278E-11,2.20825E-09,2.51378E-10,4.13795E-07,7.97128E-10,1.59897E-11,2.89388E-12,
c3114f66-5b2b-4f6c-bf96-911bef486bf3,Emission to soil,agricultural,Methiocarb,,kg,,,4.31337E-14,1.55705E-11,3.19979E-13,8.60539E-12,2.50327E-11,1.92432E-14,1.42311E-14,
1391a488-93a2-4ed6-bfe9-b02a46c24a7e,Emission to air,low population density,Methomyl,,kg,,,1.78143E-18,,,,,,,
6a45c705-855a-416d-8459-5fb6521b9b73,Emission to air,low population density,Methomyl,,kg,,,,1.00477E-16,1.06043E-16,1.35166E-16,6.23801E-17,2.51588E-19,8.48284E-20,
2bf4e40e-ed11-457a-ae60-53a5cc43fdc7,Emission to soil,agricultural,Methomyl,,kg,,,5.6133E-18,3.16605E-16,3.34142E-16,4.2591E-16,1.9656E-16,7.92757E-19,2.67295E-19,
a4789830-1a88-4685-abac-882046c10974,Emission to water,ground water,Methomyl,,kg,,,,1.54928E-18,1.6351E-18,2.08415E-18,9.61851E-19,3.87929E-21,1.30799E-21,
96eb16ed-8ab7-4fd6-ad02-acf317236c6c,Emission to water,ground water,Methomyl,,kg,,,2.74682E-20,,,,,,,
839c3c22-3168-4736-a3f8-e9f772ef062f,Emission to water,surface water,Methomyl,,kg,,,3.08061E-22,1.73754E-20,1.83379E-20,2.33742E-20,1.07873E-20,4.3507E-23,1.46693E-23,
7b34b63f-b1a0-4b25-ae5e-dc1368b4512a,Emission to soil,agricultural,Methoxyfenozide,,kg,,,,5.3581E-11,1.10857E-12,3.0386E-11,7.53977E-11,6.92447E-14,4.64264E-14,
fba6a8a4-cc26-4a8f-939f-996ab97bb51b,Emission to soil,agricultural,Methoxyfenozide,,kg,,,1.47296E-13,,,,,,,
ef06f2a4-4b8c-4740-9e06-0c2126d1839a,Emission to air,high population density,Methyl acetate,,kg,,,4.78404E-15,1.02695E-12,1.00627E-13,5.58707E-13,1.49662E-13,1.19593E-15,9.26147E-16,
bd70c699-1ea1-4bb1-b23d-bc771d7d6311,Emission to air,unspecified,Methyl acetate,,kg,,,1.16374E-12,2.93643E-10,8.26419E-12,1.89067E-10,2.16614E-10,4.76419E-13,3.19705E-13,
98b0b2a5-8c73-4cf0-be04-a6a4e8889bb1,Emission to water,surface water,Methyl acetate,,kg,,,1.14817E-14,2.46468E-12,2.41505E-13,1.3409E-12,3.59189E-13,2.87023E-15,2.22276E-15,
6994b171-4ce1-4877-9c17-c206180fcea3,Emission to air,high population density,Methyl acrylate,,kg,,,1.68513E-12,3.88959E-09,5.77536E-11,2.49299E-09,1.02737E-11,2.28038E-13,2.49225E-13,
59e05e46-aeee-4b33-8878-746810c16cbf,Emission to water,surface water,Methyl acrylate,,kg,,,3.29194E-11,7.59842E-08,1.12823E-09,4.87014E-08,2.00701E-10,4.4548E-12,4.86868E-12,
7238734e-18ef-4759-914d-61e9ed11bd4e,Emission to air,high population density,Methyl amine,,kg,,,1.59842E-14,3.72544E-12,2.95272E-13,2.01976E-12,8.57316E-13,5.50549E-15,3.28093E-15,
b1945566-c8ad-4d48-9135-c39eedde1e63,Emission to water,surface water,Methyl amine,,kg,,,3.83614E-14,8.94089E-12,7.08642E-13,4.84733E-12,2.05751E-12,1.32129E-14,7.87408E-15,
055bf521-b162-4172-b7db-da4df197d671,Emission to air,high population density,Methyl borate,,kg,,,4.25855E-14,1.087E-11,6.63938E-13,5.85144E-12,2.01717E-11,1.19594E-14,1.08991E-14,
26b5c174-e20e-430a-a4b1-44de4af8b40f,Emission to air,high population density,Methyl ethyl ketone,,kg,,,1.01193E-09,1.91754E-06,3.11358E-08,1.23114E-06,1.7527E-08,1.93903E-10,1.3053E-10,
54b35742-21ff-4454-8a3d-f31577e308b3,Emission to air,low population density,Methyl ethyl ketone,,kg,,,2.97E-14,4.76845E-12,1.63914E-13,3.23951E-12,7.61747E-12,5.59213E-15,5.21516E-15,
d3709c7e-7c61-45a4-92e4-f7cf95ebe3a2,Emission to air,unspecified,Methyl ethyl ketone,,kg,,,1.17155E-15,3.71053E-13,8.02736E-15,1.67863E-13,1.17002E-12,3.15856E-16,4.79805E-16,
811e5fae-807b-4ba1-8fbe-67e0b088c73c,Emission to water,surface water,Methyl ethyl ketone,,kg,,,2.20536E-16,7.09041E-14,1.5065E-15,3.1653E-14,2.27242E-13,6.14442E-17,9.24471E-17,
a71b27f2-3bcb-4bcc-a0c6-b6a123f0b42e,Emission to air,high population density,Methyl formate,,kg,,,9.46473E-13,1.30142E-10,2.00268E-11,9.26687E-11,2.35525E-11,1.7912E-13,5.8878E-14,
4877b7b5-0ac1-47f7-96bd-677179544c9f,Emission to air,unspecified,Methyl formate,,kg,,,9.05539E-15,2.28492E-12,6.4306E-14,1.47118E-12,1.68554E-12,3.70715E-15,2.48772E-15,
af3b0f01-3f06-46c7-a3b7-66bfec083264,Emission to water,surface water,Methyl formate,,kg,,,3.77872E-13,5.19583E-11,7.99556E-12,3.69973E-11,9.40314E-12,7.15125E-14,2.35066E-14,
80ef64e4-312c-485a-be3d-30856adc0c11,Emission to air,high population density,Methyl lactate,,kg,,,1.75659E-14,4.22834E-12,3.37196E-13,2.69881E-12,1.23289E-12,6.64642E-15,3.16963E-15,
23b6a72b-f926-40e3-b88a-0fb565d36de1,Emission to air,low population density,Methyl parathion,,kg,,,8.33207E-15,7.17007E-13,3.03493E-13,6.60113E-13,1.76359E-13,3.67807E-15,6.03716E-16,
4218b9ea-78e7-44b5-b4e1-5a0fca05aeb8,Emission to soil,agricultural,Methyl parathion,,kg,,,3.57148E-16,3.0734E-14,1.3009E-14,2.82953E-14,7.55951E-15,1.57658E-16,2.58779E-17,
3635d239-8c0f-4ebf-bc6c-07ca00bbc14c,Emission to water,surface water,Methyl pentane,,kg,,,8.84029E-14,1.47892E-11,3.51905E-12,1.42363E-11,1.35478E-12,1.72385E-14,1.87137E-14,
be13179a-7e8b-57f8-9852-137ce88a1525,Emission to air,unspecified,Methylamine,,kg,,,8.57184E-14,1.4351E-11,8.29454E-13,8.86956E-12,2.11344E-11,4.58277E-14,2.52016E-14,
4412a76b-eb71-4fd3-afc9-6871a58cae5f,Emission to soil,agricultural,Metiram,,kg,,,1.6184E-13,4.86671E-11,2.58558E-12,3.62107E-11,1.88188E-11,5.87448E-14,2.84608E-14,
63e7d759-8549-11e0-9d78-0800200c9a66,Emission to air,low population density,Metolachlor,,kg,,,2.73548E-13,,,,,,,
b90c9726-20b9-4d44-b169-368273e9a3d4,Emission to air,low population density,Metolachlor,,kg,,,,1.96165E-11,1.26164E-11,2.11114E-11,4.67312E-12,8.92437E-14,1.54997E-14,
d2885a24-b728-4832-8638-15697630eff9,Emission to soil,agricultural,Metolachlor,,kg,,,8.44118E-11,5.78522E-09,4.37049E-09,7.10529E-09,2.73754E-09,1.63231E-11,5.91916E-12,
00012c0a-9bff-4787-a7eb-56c3d2f43692,Emission to water,ground water,Metolachlor,,kg,,,,1.80401E-12,1.8191E-12,2.40298E-12,6.24923E-13,4.5924E-15,1.43737E-15,
bc015874-618f-4b4f-b1da-8813b1835343,Emission to water,ground water,Metolachlor,,kg,,,3.07709E-14,,,,,,,
05f078ed-c834-45e3-aea0-05609ca93b4c,Emission to water,surface water,Metolachlor,,kg,,,3.99938E-16,1.90203E-14,2.47463E-14,2.93196E-14,4.35821E-15,5.42258E-17,1.29907E-17,
b7feaed4-a5d3-4601-894c-e10f9dc7575b,Emission to soil,agricultural,Metosulam,,kg,,,8.59991E-16,4.85708E-14,5.11388E-14,6.52913E-14,3.01957E-14,1.21592E-16,4.09818E-17,
63e7fe51-8549-11e0-9d78-0800200c9a66,Emission to air,low population density,Metribuzin,,kg,,,6.74903E-14,,,,,,,
a1201fc1-a799-4832-940b-a0b247f2cf42,Emission to air,low population density,Metribuzin,,kg,,,,5.8078E-12,2.45831E-12,5.34695E-12,1.42852E-12,2.97926E-14,4.89014E-15,
171aebab-b5e0-493f-8776-43e1a694666f,Emission to soil,agricultural,Metribuzin,,kg,,,1.06964E-12,2.18533E-10,2.87274E-11,1.69532E-10,8.30046E-11,3.7399E-13,1.38733E-13,
58f8a955-859d-4c54-81c8-1d851b738984,Emission to water,ground water,Metribuzin,,kg,,,1.25805E-23,2.18175E-21,9.40985E-23,1.5656E-21,1.5377E-21,2.5585E-24,1.54611E-24,
c2c2b2c4-0a30-4c79-8d1f-0735a95a8962,Emission to soil,agricultural,Metsulfuron-methyl,,kg,,,1.38474E-13,1.49624E-11,4.5619E-12,1.36082E-11,3.99885E-12,1.31191E-13,1.19123E-14,
1bbc2ebf-9a72-45f9-ab38-c107153071d9,Emission to soil,agricultural,Mineral oil,,kg,,,6.61721E-10,,,,,,,
5a405a78-45bb-49de-8ecc-48a5d9cf9721,Emission to soil,agricultural,Mineral oil,,kg,,,,1.94707E-07,6.67984E-09,9.32606E-08,8.62773E-08,1.82021E-10,1.82651E-10,
aa2f15ce-fc50-4252-89d8-89e06b4f588a,Emission to soil,agricultural,Molinate,,kg,,,1.24716E-14,1.38775E-12,1.78306E-13,1.36107E-12,1.29334E-12,3.19786E-15,9.15636E-16,
c26d4716-ce1e-43da-a662-cd9498b1e8bc,Emission to air,high population density,Molybdenum,,kg,,,2.98306E-11,4.70999E-09,2.17493E-10,3.63895E-09,4.51157E-10,6.71498E-12,3.22608E-12,
5fa36ce3-aed0-443b-a09d-4cdf25b41995,Emission to air,low population density,Molybdenum,,kg,,,2.08442E-11,6.74981E-09,1.62914E-10,3.10742E-09,2.10298E-09,4.50903E-12,4.28525E-12,
35b4d818-1019-413b-b99d-d351d8a67ac4,Emission to air,"low population density, long-term",Molybdenum,,kg,,,9.99761E-12,2.84572E-09,9.13489E-11,1.50783E-09,4.37735E-09,3.22433E-12,3.32868E-12,
640e30d2-3158-4a1a-82ef-fd0c72922c9a,Emission to air,unspecified,Molybdenum,,kg,,,1.7326E-09,7.82961E-08,1.28417E-07,1.48998E-07,2.14104E-09,8.25262E-11,3.01521E-11,
9cf3a683-ed3d-40e9-b039-7653e4fc9e20,Emission to soil,agricultural,Molybdenum,,kg,,,1.57275E-12,2.59193E-10,2.84143E-11,2.01787E-10,2.09997E-10,5.70794E-13,2.20289E-13,
c126f8a0-6bc4-42e6-9220-d6ccfef3f2ed,Emission to soil,industrial,Molybdenum,,kg,,,8.27103E-13,5.37913E-10,2.61002E-09,6.29019E-10,3.46314E-11,1.87748E-12,9.18077E-14,
8b531ec0-ca7a-49cd-bef0-56f110112f34,Emission to soil,unspecified,Molybdenum,,kg,,,8.47141E-12,1.68489E-09,2.48105E-10,9.99951E-10,6.33843E-11,1.24242E-12,6.66404E-13,
3822809c-cc03-469d-ac2a-9f85842f8440,Emission to water,ground water,Molybdenum,,kg,,,7.22353E-10,2.3755E-07,5.52566E-09,1.23284E-07,2.98475E-07,2.41053E-10,2.2756E-10,
7d3f7498-3596-478a-9fa1-72201ef94082,Emission to water,"ground water, long-term",Molybdenum,,kg,,,9.30833E-09,3.64561E-06,1.69719E-07,2.44592E-06,1.55893E-06,3.80968E-09,1.90565E-09,
442511cc-a98b-4242-9229-5736cb9a9399,Emission to water,surface water,Molybdenum,,kg,,,4.23169E-09,9.18107E-07,6.66866E-07,7.66381E-07,1.2195E-07,1.31068E-09,1.63033E-09,
fdaaef05-0d10-4032-b2e7-85cae3c7bd5c,Emission to water,unspecified,Molybdenum,,kg,,,2.66642E-11,1.83812E-09,1.38045E-10,1.68621E-09,3.87509E-09,1.53199E-10,1.91198E-12,
e5a3dff5-72dc-5287-893c-597dd4a19566,Resource,in ground,"Molybdenum, in ground",,kg,,,-4.45083E-08,-2.41202E-05,-4.27289E-07,-1.60307E-05,-1.1563E-06,-3.76393E-08,-5.96822E-09,
a7ea85d9-b9d1-4054-ba58-4e6bf4d858d0,Emission to water,surface water,Molybdenum-99,,kBq,,,1.89055E-10,5.13998E-08,1.11386E-09,2.52315E-08,1.16991E-07,5.78375E-11,6.37198E-11,
dd038335-2e7d-405f-ab94-16231b804f8e,Emission to water,ocean,Monobutyltin,,kg,,,1.69066E-17,5.10551E-15,1.20886E-16,2.47021E-15,1.46714E-14,4.72276E-18,6.35113E-18,
bce77a75-c399-4fa6-94ab-90d0e704ebde,Emission to air,unspecified,Monochloroethane,,kg,,,3.04947E-12,2.04712E-10,5.30272E-12,6.83193E-09,1.06549E-11,2.332E-13,1.2964E-13,
33456751-d78b-465d-8635-52d71e77cf54,Emission to soil,agricultural,Monocrotophos,,kg,,,3.83006E-12,1.0799E-09,7.02437E-11,7.15368E-10,5.22745E-10,1.9138E-12,7.24614E-13,
b9f74a13-1d9c-444e-ba61-1ea1abac70b7,Emission to air,high population density,Monoethanolamine,,kg,,,8.07965E-10,2.27656E-07,8.89691E-09,2.4546E-07,5.97688E-08,3.19314E-10,2.82536E-09,
54fbc219-056c-4156-ae4f-f3a5d598665f,Emission to air,low population density,Monoethanolamine,,kg,,,1.8378E-16,5.90867E-14,1.25542E-15,2.63775E-14,1.89369E-13,5.12035E-17,7.70392E-17,
071efe89-12e0-4ff8-80d1-4e6cf1e37233,Emission to water,unspecified,Monoethanolamine,,kg,,,,4.91549E-11,1.36492E-12,2.53271E-11,3.47036E-11,2.1188E-13,4.45067E-14,
39753ff5-ff88-4009-8e9b-8688cdef87ec,Emission to water,unspecified,Monoethanolamine,,kg,,,4.61746E-13,,,,,,,
cff46201-bfb0-486c-8f70-277a413c58a1,Emission to water,ocean,Monophenyltin,,kg,,,1.85427E-20,5.59959E-18,1.32584E-19,2.70926E-18,1.60912E-17,5.1798E-21,6.96576E-21,
b10642d6-cd29-4cf0-9ebe-755902c9a3ae,Emission to soil,agricultural,Myclobutanil,,kg,,,,7.85431E-11,1.62424E-12,4.39804E-11,1.18425E-10,1.00074E-13,6.97773E-14,
86645eee-a068-4807-b76a-4a9394068236,Emission to soil,agricultural,Myclobutanil,,kg,,,2.16859E-13,,,,,,,
bc97db5d-196f-4413-8d9b-ed5c8a0e0ce9,Emission to air,unspecified,N-methyl-2-pyrrolidone,,kg,,,2.09051E-14,3.29418E-12,1.75803E-13,2.35046E-12,7.55989E-13,1.18927E-14,6.8333E-15,
9312ee41-2d61-3ac3-8457-0da3c087f6d8,Emission to air,unspecified,Naphtalene,,kg,,,8.94467E-14,,,,,,,
7346ba9f-476c-4343-9f37-d1bb174eed6d,Emission to air,unspecified,Naphtalene,,kg,,,,1.8736E-11,1.75932E-12,1.07793E-11,1.90958E-11,2.34587E-14,1.62926E-14,
314d7cdc-1a84-48bc-97f5-ad8ed323bfab,Emission to air,unspecified,Naphthalene,,kg,,,2.60334E-15,,,,,,,
3df4c2f4-c854-4493-b514-f2f3accdc307,Emission to air,unspecified,Naphthalene,,kg,,,,6.75129E-13,2.93006E-14,3.73759E-13,9.00854E-13,8.36557E-16,2.2642E-14,
6ed91be2-eb3f-4676-957c-60de03d8e536,Emission to water,surface water,Naphthalene,,kg,,,3.57787E-14,7.49438E-12,7.03726E-13,4.31174E-12,7.63833E-12,9.38347E-15,6.51702E-15,
9122eb15-12c8-4621-a036-209f6c06e3fb,Emission to soil,agricultural,Napropamide,,kg,,,3.67842E-12,5.11129E-10,1.86055E-10,4.5396E-10,9.72339E-11,9.88481E-13,1.68507E-13,
db0c855c-e9ef-58d9-97cc-960e646fc882,Resource,in ground,"Neodymium, in ground",,kg,,,-1.37943E-08,-9.38156E-07,-1.78705E-07,-1.59618E-06,-2.39434E-07,-6.84189E-09,-2.72511E-09,
e43a270f-4f88-4789-a0b8-7aba56677743,Emission to air,high population density,Nickel,,kg,,,6.32911E-10,1.47748E-07,3.46478E-06,2.22584E-07,1.50441E-08,1.64473E-10,1.02845E-10,
e8fc62ba-678e-4706-97d2-b79d83e227d5,Emission to air,low population density,Nickel,,kg,,,3.98449E-09,1.56366E-06,6.0842E-08,1.0331E-06,9.22238E-08,2.80298E-09,4.52629E-10,
c89873de-cd23-4323-a948-f5cfeebd2fc9,Emission to air,"low population density, long-term",Nickel,,kg,,,5.13552E-11,1.2226E-08,4.53423E-09,1.95321E-08,5.39982E-09,1.83816E-11,5.12413E-12,
0545c382-2312-43b6-9ec3-63dbb1438565,Emission to air,lower stratosphere + upper troposphere,Nickel,,kg,,,1.43946E-16,8.84778E-14,1.39779E-15,5.72435E-14,5.74885E-15,1.30723E-16,3.33935E-17,
a5506f4b-113f-4713-95c3-c819dde6e48b,Emission to air,unspecified,Nickel,,kg,,,6.55869E-09,6.12325E-08,5.4785E-08,9.2735E-08,6.67783E-09,2.86339E-10,9.69528E-11,
b4580545-243d-48d2-a3a0-2633a4f46fb1,Emission to soil,agricultural,Nickel,,kg,,,3.16958E-11,1.40074E-08,7.96851E-12,8.76401E-09,4.67281E-09,1.40354E-11,1.10806E-11,
5de1943f-b011-45a0-97d4-ed15eea6a382,Emission to soil,forestry,Nickel,,kg,,,1.26907E-12,2.05997E-11,1.73858E-11,2.36831E-11,4.28782E-12,6.00212E-14,6.08288E-14,
a72a45ee-395a-4d25-b893-9d183e43e76e,Emission to soil,industrial,Nickel,,kg,,,5.28298E-11,2.24044E-08,1.6407E-07,3.65332E-08,1.26554E-09,1.20091E-10,1.32435E-11,
2bcad3b3-5305-481c-a166-ad5e6eac2675,Emission to soil,unspecified,Nickel,,kg,,,6.44594E-11,1.06778E-08,2.44753E-09,7.10586E-09,3.95628E-10,8.00504E-12,4.21148E-12,
974213ef-1ba0-40e5-bc7b-52ef099e9e09,Resource,in ground,"Nickel, in ground",,kg,,,-4.1556E-06,-0.000456881,-1.61369E-05,-0.000362533,-2.32247E-05,-8.76977E-07,-1.14646E-07,
e030108f-2125-4bcb-a73b-ad72130fcca3,Emission to water,ground water,"Nickel, ion",,kg,,,4.51356E-10,1.35811E-07,1.18983E-08,9.02134E-08,7.49082E-08,1.2029E-10,9.13885E-11,
9f69cb8e-51fe-447b-a1ac-4da74de8ebe4,Emission to water,"ground water, long-term","Nickel, ion",,kg,,,1.94401E-05,5.71721E-05,9.84288E-06,4.04093E-05,3.13733E-05,6.94567E-08,3.70382E-08,
23cb10a4-6228-4ce4-9fb5-7043bc31faec,Emission to water,ocean,"Nickel, ion",,kg,,,1.70229E-11,2.17703E-08,3.64592E-10,1.50163E-08,9.7659E-11,6.56293E-12,5.11327E-12,
9798359e-a3ee-4362-a038-23a188582c6e,Emission to water,surface water,"Nickel, ion",,kg,,,7.33615E-09,1.283E-07,4.57984E-06,1.28765E-07,6.67287E-09,1.19102E-10,1.29678E-10,
6ec6cdaa-5a01-46d4-b716-1905e56690ea,Emission to water,unspecified,"Nickel, ion",,kg,,,4.98195E-10,9.82261E-08,5.00261E-09,1.56837E-07,3.42072E-08,1.41007E-09,4.70899E-11,
504672ba-784f-4c87-bf3e-ede17992e4a2,Emission to soil,agricultural,Nicosulfuron,,kg,,,1.10606E-13,7.15552E-12,3.09212E-12,7.26195E-12,3.35456E-12,1.81805E-14,6.99943E-15,
8de8befc-efa2-5d07-a58b-b29ea97a3f41,Resource,in ground,"Niobium, in ground",,kg,,,-5.55417E-09,-9.32212E-08,-3.89181E-08,-1.25714E-07,-2.96584E-08,-4.173E-09,-2.59746E-10,
6f1e995b-5915-4363-bd2c-d1e76ee446e0,Emission to air,low population density,Niobium-95,,kBq,,,8.46826E-07,0.000257134,5.92673E-06,0.00011348,0.000113617,1.7867E-07,3.1068E-07,
dec2d31c-00b1-454a-9b2a-37875c0af04a,Emission to water,surface water,Niobium-95,,kBq,,,1.1024E-09,3.20099E-07,6.69811E-09,1.54635E-07,6.0935E-07,3.0673E-10,3.6535E-10,
15ca802b-f541-44aa-bd33-35560a053193,Emission to air,high population density,Nitrate,,kg,,,7.58615E-14,1.976E-11,2.92312E-12,1.4918E-11,5.32056E-13,4.67436E-13,4.77527E-15,
cbd70647-6237-462a-9d01-d197a8b08506,Emission to air,low population density,Nitrate,,kg,,,9.31099E-11,4.09621E-08,2.53118E-07,5.81393E-08,1.03168E-08,1.86104E-10,3.65159E-11,
205617ae-ebc5-4245-8df6-8710d5d40615,Emission to air,"low population density, long-term",Nitrate,,kg,,,8.75326E-10,9.29003E-08,2.83073E-07,2.95556E-07,2.74573E-08,6.6515E-10,1.03537E-09,
5e7cf95c-9cc3-4479-89af-55377b3db99c,Emission to air,unspecified,Nitrate,,kg,,,7.48943E-10,3.3798E-08,5.61984E-08,6.49921E-08,9.1262E-10,3.18185E-11,1.26167E-11,
7ed800d3-d2a5-4024-b9c8-6ed15d5ca9b6,Emission to soil,unspecified,Nitrate,,kg,,,1.46654E-09,,,,,,,
774c181d-18a7-4096-aa99-56801ef6b909,Emission to soil,unspecified,Nitrate,,kg,,,,6.62162E-08,1.10029E-07,1.27274E-07,1.78805E-09,6.34408E-11,2.47124E-11,
b9291c72-4b1d-4275-8068-4c707dc3ce33,Emission to water,ground water,Nitrate,,kg,,,2.51968E-07,5.97977E-05,5.75268E-06,3.42462E-05,2.263E-05,7.74482E-08,5.22938E-08,
b61057a3-a0bc-4158-882e-b819c4797419,Emission to water,"ground water, long-term",Nitrate,,kg,,,0.000257495,0.000453053,3.76034E-05,0.000303117,0.00036868,5.54059E-07,3.74295E-07,
43c700bb-0b3b-4fb1-8bd1-3d1da82b6844,Emission to water,ocean,Nitrate,,kg,,,7.27546E-10,2.10142E-07,4.5758E-09,1.05388E-07,2.43542E-07,2.08032E-10,2.51157E-10,
7ce56135-2ca5-4fba-ad52-d62a34bfeb35,Emission to water,surface water,Nitrate,,kg,,,0.000269114,1.69938E-05,0.002787712,1.57672E-05,7.33946E-06,8.25696E-08,1.40739E-08,
5189de76-6bbb-44ba-8c42-5714f1b4371f,Emission to water,unspecified,Nitrate,,kg,,,2.43226E-09,2.22466E-07,2.08912E-08,1.60274E-07,7.41197E-08,4.63625E-10,7.45774E-09,
